Year,Installation,Source,PLOT,TREE,Seedlot,Replication,Metric,Management,Defect,Value
2022,SHERRY TRANSFER,Woods run,2,397,97-22,R17,HEIGHT GROWTH (CM),None,None,14
2022,SHERRY TRANSFER,Woods run,2,310,GOOD HOPE,R1,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Woods run,2,311,GOOD HOPE,R2,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,2,330,GOOD HOPE,R3,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Woods run,2,331,GOOD HOPE,R4,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,2,349,GOOD HOPE,R5,HEIGHT GROWTH (CM),None,None,2
2022,SHERRY TRANSFER,Woods run,2,350,GOOD HOPE,R6,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Woods run,2,351,GOOD HOPE,R7,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,2,352,GOOD HOPE,R8,HEIGHT GROWTH (CM),None,None,14
2022,SHERRY TRANSFER,Woods run,2,369,GOOD HOPE,R9,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Woods run,2,370,GOOD HOPE,R10,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Woods run,2,371,GOOD HOPE,R11,HEIGHT GROWTH (CM),Dead,None,
2022,SHERRY TRANSFER,Woods run,2,372,GOOD HOPE,R12,HEIGHT GROWTH (CM),None,None,14
2022,SHERRY TRANSFER,Woods run,2,389,GOOD HOPE,R13,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,2,390,GOOD HOPE,R14,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Woods run,2,391,GOOD HOPE,R15,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Woods run,2,392,GOOD HOPE,R16,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Woods run,3,405,2118-85,R1,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Woods run,3,416,2118-85,R2,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,424,2118-85,R3,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Woods run,3,425,2118-85,R4,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Woods run,3,436,2118-85,R5,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,437,2118-85,R6,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Woods run,3,444,2118-85,R7,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Woods run,3,445,2118-85,R8,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,456,2118-85,R9,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Woods run,3,457,2118-85,R10,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,464,2118-85,R11,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Woods run,3,465,2118-85,R12,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Woods run,3,476,2118-85,R13,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,477,2118-85,R14,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,484,2118-85,R15,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,485,2118-85,R16,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Woods run,3,497,2118-85,R17,HEIGHT GROWTH (CM),None,None,4
2022,SHERRY TRANSFER,Woods run,3,401,25-78,R1,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Woods run,3,402,25-78,R2,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Woods run,3,419,25-78,R3,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Woods run,3,420,25-78,R4,HEIGHT GROWTH (CM),None,None,5
2022,SHERRY TRANSFER,Woods run,3,421,25-78,R5,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Woods run,3,422,25-78,R6,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Woods run,3,439,25-78,R7,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Woods run,3,440,25-78,R8,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,3,441,25-78,R9,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,3,442,25-78,R10,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Woods run,3,459,25-78,R11,HEIGHT GROWTH (CM),None,None,3
2022,SHERRY TRANSFER,Woods run,3,460,25-78,R12,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Woods run,3,461,25-78,R13,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Woods run,3,480,25-78,R14,HEIGHT GROWTH (CM),None,None,0
2022,SHERRY TRANSFER,Woods run,3,481,25-78,R15,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Woods run,3,500,25-78,R16,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,3,410,80-01,R1,HEIGHT GROWTH (CM),None,None,16
2022,SHERRY TRANSFER,Woods run,3,411,80-01,R2,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Woods run,3,430,80-01,R3,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Woods run,3,431,80-01,R4,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Woods run,3,432,80-01,R5,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,3,449,80-01,R6,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Woods run,3,450,80-01,R7,HEIGHT GROWTH (CM),None,None,17
2022,SHERRY TRANSFER,Woods run,3,451,80-01,R8,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Woods run,3,452,80-01,R9,HEIGHT GROWTH (CM),None,None,3
2022,SHERRY TRANSFER,Woods run,3,469,80-01,R10,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Woods run,3,470,80-01,R11,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Woods run,3,471,80-01,R12,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Woods run,3,472,80-01,R13,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,3,489,80-01,R14,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,490,80-01,R15,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Woods run,3,491,80-01,R16,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Woods run,3,492,80-01,R17,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Woods run,3,406,80-21,R1,HEIGHT GROWTH (CM),None,None,16
2022,SHERRY TRANSFER,Woods run,3,407,80-21,R2,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Woods run,3,414,80-21,R3,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Woods run,3,415,80-21,R4,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,3,426,80-21,R5,HEIGHT GROWTH (CM),None,None,15
2022,SHERRY TRANSFER,Woods run,3,427,80-21,R6,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,434,80-21,R7,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Woods run,3,435,80-21,R8,HEIGHT GROWTH (CM),None,None,14
2022,SHERRY TRANSFER,Woods run,3,446,80-21,R9,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Woods run,3,447,80-21,R10,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,454,80-21,R11,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,3,455,80-21,R12,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Woods run,3,466,80-21,R13,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Woods run,3,475,80-21,R14,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,3,486,80-21,R15,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Woods run,3,495,80-21,R16,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,496,80-21,R17,HEIGHT GROWTH (CM),None,None,4
2022,SHERRY TRANSFER,Woods run,3,403,97-22,R1,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Woods run,3,404,97-22,R2,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Woods run,3,417,97-22,R3,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Woods run,3,418,97-22,R4,HEIGHT GROWTH (CM),None,None,14
2022,SHERRY TRANSFER,Woods run,3,423,97-22,R5,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,3,438,97-22,R6,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,3,443,97-22,R7,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Woods run,3,458,97-22,R8,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Woods run,3,462,97-22,R9,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Woods run,3,463,97-22,R10,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Woods run,3,478,97-22,R11,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Woods run,3,479,97-22,R12,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Woods run,3,482,97-22,R13,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Woods run,3,483,97-22,R14,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Woods run,3,498,97-22,R15,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,499,97-22,R16,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,408,GOOD HOPE,R1,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Woods run,3,409,GOOD HOPE,R2,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Woods run,3,412,GOOD HOPE,R3,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,413,GOOD HOPE,R4,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Woods run,3,428,GOOD HOPE,R5,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,429,GOOD HOPE,R6,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Woods run,3,433,GOOD HOPE,R7,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,3,448,GOOD HOPE,R8,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,3,453,GOOD HOPE,R9,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Woods run,3,467,GOOD HOPE,R10,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Woods run,3,468,GOOD HOPE,R11,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Woods run,3,473,GOOD HOPE,R12,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Woods run,3,474,GOOD HOPE,R13,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Woods run,3,487,GOOD HOPE,R14,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Woods run,3,488,GOOD HOPE,R15,HEIGHT GROWTH (CM),None,None,15
2022,SHERRY TRANSFER,Woods run,3,493,GOOD HOPE,R16,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Woods run,3,494,GOOD HOPE,R17,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,4,301,1032,R1,HEIGHT GROWTH (CM),None,None,4
2022,SHERRY TRANSFER,Improved,4,302,1032,R2,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Improved,4,319,1032,R3,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,320,1032,R4,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Improved,4,321,1032,R5,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,4,322,1032,R6,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,4,339,1032,R7,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,340,1032,R8,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,4,341,1032,R9,HEIGHT GROWTH (CM),None,None,14
2022,SHERRY TRANSFER,Improved,4,342,1032,R10,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,4,359,1032,R11,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Improved,4,360,1032,R12,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,4,361,1032,R13,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,380,1032,R14,HEIGHT GROWTH (CM),None,None,14
2022,SHERRY TRANSFER,Improved,4,381,1032,R15,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,400,1032,R16,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,303,1119,R1,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Improved,4,304,1119,R2,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,317,1119,R3,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,318,1119,R4,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,4,323,1119,R5,HEIGHT GROWTH (CM),None,None,15
2022,SHERRY TRANSFER,Improved,4,338,1119,R6,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,4,343,1119,R7,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Improved,4,358,1119,R8,HEIGHT GROWTH (CM),None,None,20
2022,SHERRY TRANSFER,Improved,4,362,1119,R9,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Improved,4,363,1119,R10,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,4,378,1119,R11,HEIGHT GROWTH (CM),None,None,5
2022,SHERRY TRANSFER,Improved,4,379,1119,R12,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,4,382,1119,R13,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Improved,4,383,1119,R14,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,398,1119,R15,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,399,1119,R16,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,306,1241,R1,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Improved,4,307,1241,R2,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Improved,4,314,1241,R3,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Improved,4,315,1241,R4,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Improved,4,326,1241,R5,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Improved,4,327,1241,R6,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,4,334,1241,R7,HEIGHT GROWTH (CM),None,None,17
2022,SHERRY TRANSFER,Improved,4,335,1241,R8,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,346,1241,R9,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,4,347,1241,R10,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,354,1241,R11,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,355,1241,R12,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,366,1241,R13,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,375,1241,R14,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Improved,4,386,1241,R15,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Improved,4,395,1241,R16,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,396,1241,R17,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,4,305,4113,R1,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Improved,4,316,4113,R2,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,324,4113,R3,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,4,325,4113,R4,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,336,4113,R5,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,337,4113,R6,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Improved,4,344,4113,R7,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Improved,4,345,4113,R8,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,4,356,4113,R9,HEIGHT GROWTH (CM),None,None,16
2022,SHERRY TRANSFER,Improved,4,357,4113,R10,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Improved,4,364,4113,R11,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Improved,4,365,4113,R12,HEIGHT GROWTH (CM),None,None,3
2022,SHERRY TRANSFER,Improved,4,376,4113,R13,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Improved,4,377,4113,R14,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,384,4113,R15,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,385,4113,R16,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,4,397,4113,R17,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,4,308,4114,R1,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Improved,4,309,4114,R2,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,4,312,4114,R3,HEIGHT GROWTH (CM),None,None,1
2022,SHERRY TRANSFER,Improved,4,313,4114,R4,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,4,328,4114,R5,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,329,4114,R6,HEIGHT GROWTH (CM),None,None,16
2022,SHERRY TRANSFER,Improved,4,333,4114,R7,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Improved,4,348,4114,R8,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,4,353,4114,R9,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,367,4114,R10,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Improved,4,368,4114,R11,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Improved,4,373,4114,R12,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Improved,4,374,4114,R13,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,387,4114,R14,HEIGHT GROWTH (CM),None,None,5
2022,SHERRY TRANSFER,Improved,4,388,4114,R15,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Improved,4,393,4114,R16,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Improved,4,394,4114,R17,HEIGHT GROWTH (CM),None,None,5
2022,SHERRY TRANSFER,Improved,4,310,4215,R1,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,311,4215,R2,HEIGHT GROWTH (CM),None,None,4
2022,SHERRY TRANSFER,Improved,4,330,4215,R3,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,331,4215,R4,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,332,4215,R5,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,4,349,4215,R6,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,350,4215,R7,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,4,351,4215,R8,HEIGHT GROWTH (CM),None,None,14
2022,SHERRY TRANSFER,Improved,4,352,4215,R9,HEIGHT GROWTH (CM),None,None,19
2022,SHERRY TRANSFER,Improved,4,369,4215,R10,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,4,370,4215,R11,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Improved,4,371,4215,R12,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,4,372,4215,R13,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,4,389,4215,R14,HEIGHT GROWTH (CM),None,None,4
2022,SHERRY TRANSFER,Improved,4,390,4215,R15,HEIGHT GROWTH (CM),None,None,5
2022,SHERRY TRANSFER,Improved,4,391,4215,R16,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,4,392,4215,R17,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,5,806,1032,R1,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,5,807,1032,R2,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,5,814,1032,R3,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,5,815,1032,R4,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,5,826,1032,R5,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,5,827,1032,R6,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,5,834,1032,R7,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,5,835,1032,R8,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Improved,5,846,1032,R9,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,5,847,1032,R10,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,5,854,1032,R11,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,5,855,1032,R12,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Improved,5,866,1032,R13,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,5,867,1032,R14,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,5,875,1032,R15,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,5,886,1032,R16,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,5,895,1032,R17,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,5,805,1119,R1,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,5,816,1119,R2,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Improved,5,825,1119,R3,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Improved,5,836,1119,R4,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Improved,5,837,1119,R5,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,5,844,1119,R6,HEIGHT GROWTH (CM),None,None,14
2022,SHERRY TRANSFER,Improved,5,845,1119,R7,HEIGHT GROWTH (CM),None,None,14
2022,SHERRY TRANSFER,Improved,5,856,1119,R8,HEIGHT GROWTH (CM),None,None,5
2022,SHERRY TRANSFER,Improved,5,857,1119,R9,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,5,864,1119,R10,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,5,865,1119,R11,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,5,876,1119,R12,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Improved,5,877,1119,R13,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Improved,5,884,1119,R14,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,5,885,1119,R15,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,5,896,1119,R16,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,5,897,1119,R17,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,5,803,1241,R1,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,5,804,1241,R2,HEIGHT GROWTH (CM),None,None,7
2022,SHERRY TRANSFER,Improved,5,817,1241,R3,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,5,818,1241,R4,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Improved,5,823,1241,R5,HEIGHT GROWTH (CM),None,None,14
2022,SHERRY TRANSFER,Improved,5,824,1241,R6,HEIGHT GROWTH (CM),None,None,16
2022,SHERRY TRANSFER,Improved,5,838,1241,R7,HEIGHT GROWTH (CM),None,None,11
2022,SHERRY TRANSFER,Improved,5,843,1241,R8,HEIGHT GROWTH (CM),None,None,5
2022,SHERRY TRANSFER,Improved,5,858,1241,R9,HEIGHT GROWTH (CM),None,None,3
2022,SHERRY TRANSFER,Improved,5,862,1241,R10,HEIGHT GROWTH (CM),None,None,9
2022,SHERRY TRANSFER,Improved,5,863,1241,R11,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,5,878,1241,R12,HEIGHT GROWTH (CM),None,None,13
2022,SHERRY TRANSFER,Improved,5,879,1241,R13,HEIGHT GROWTH (CM),None,None,12
2022,SHERRY TRANSFER,Improved,5,882,1241,R14,HEIGHT GROWTH (CM),None,None,8
2022,SHERRY TRANSFER,Improved,5,883,1241,R15,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,5,898,1241,R16,HEIGHT GROWTH (CM),None,None,10
2022,SHERRY TRANSFER,Improved,5,899,1241,R17,HEIGHT GROWTH (CM),None,None,14
2022,SHERRY TRANSFER,Improved,5,808,4113,R1,HEIGHT GROWTH (CM),None,None,6
2022,SHERRY TRANSFER,Improved,5,809,4113,R2,HEIGHT GROWTH (CM),None,None,13
